Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
SRI	11758254_s_at	-1.183901992	6.130049337	-9.661771878	2.27E-05	0.019966431	3.294817079
CEP55	11758261_s_at	-1.33719667	9.081933238	-7.599472642	0.000110928	0.024069966	1.844883338
CORO1C	11758279_s_at	-0.700572531	8.619358099	-4.573778555	0.002400201	0.088816085	-1.199240192
TOB1	11758325_s_at	0.37161749	11.49500364	3.351470631	0.011774815	0.19517564	-2.821649774
NCOA3	11758328_s_at	0.546508274	10.04861106	4.593853899	0.002342653	0.088004911	-1.174537009
C13orf34	11758334_s_at	-0.479990829	4.857911217	-4.318111359	0.003286504	0.103851217	-1.519534986
DDIT3	11758347_s_at	0.463529164	6.838012803	4.079395283	0.00444623	0.120100045	-1.828043121
CLDN4	11758355_s_at	0.731739267	9.012961418	6.550400602	0.000285762	0.03320138	0.932824784
KIF15	11758371_s_at	-1.165364731	6.860727761	-8.047775865	7.64E-05	0.022246524	2.195637553
TRIM45	11758380_s_at	0.401655199	7.417622561	3.516039836	0.009384318	0.174615344	-2.590576498
POLR3G	11758396_s_at	-0.471562002	4.662358459	-3.396750281	0.01105795	0.189381734	-2.757735739
RAPH1	11758403_s_at	0.522008965	7.69724404	3.58110314	0.008588159	0.166890832	-2.500185856
SEC62	11758436_s_at	-0.716671241	5.339939413	-4.06509311	0.004528703	0.121267065	-1.846812355
SNRNP48	11758437_s_at	-0.484006283	7.211410555	-3.758421588	0.006765897	0.147718592	-2.256811413
DHTKD1	11758444_s_at	-0.552043471	9.048193755	-4.526652298	0.002541501	0.091353874	-1.257486124
TSC22D1	11758446_s_at	0.688338258	9.000250671	4.942068632	0.00155213	0.071066315	-0.756398746
CENPQ	11758452_s_at	-0.919561498	7.301489611	-6.176714294	0.00041162	0.038658662	0.573869117
FAAH2	11758460_s_at	0.634626706	6.042823587	4.618550263	0.002273932	0.086945093	-1.144236926
CDCA7	11758478_s_at	-1.335833294	8.003356718	-7.298879374	0.000143884	0.025253627	1.59714545
ARRDC4	11758483_s_at	0.526814003	8.168152098	3.731043165	0.007017568	0.150793384	-2.294097195
DTL	11758499_s_at	-1.484747804	7.303959766	-5.919244256	0.000534295	0.043125328	0.315232729
TMEM140	11758500_s_at	0.63527465	5.713018794	4.640078065	0.002215835	0.086017839	-1.117904797
SERBP1	11758514_s_at	-0.580112911	7.860608016	-3.573689199	0.008675092	0.167658601	-2.510457101
SOX4	11758525_s_at	0.445722446	11.30175986	3.949641262	0.005258894	0.131170908	-1.999486302
CENPA	11758529_s_at	-0.858758469	9.757578316	-6.777326342	0.000230682	0.0311107	1.141701716
SLC25A17	11758534_s_at	-0.47303523	6.155981789	-3.503738261	0.009543597	0.176319638	-2.607729988
TRIM25	11758537_s_at	0.51602453	10.09415825	4.647281033	0.002196763	0.085748243	-1.109111077
RDH10	11758544_s_at	-0.789939632	5.294014416	-3.731079557	0.007017227	0.150793384	-2.294047563
NUDT15	11758564_s_at	-0.697408361	9.216074013	-5.128726895	0.001253639	0.064567145	-0.540260695
ANKRD32	11758568_s_at	-0.587120522	5.985870808	-4.482974336	0.002680661	0.094374088	-1.311790556
HELLS	11758572_s_at	-1.204742523	8.531720571	-7.507339169	0.000120028	0.024447626	1.770052734
H3F3B	11758593_s_at	-0.83163078	9.592398546	-6.795913481	0.000226727	0.030744778	1.158515088
SRSF1	11758600_s_at	-0.521788144	8.308291136	-3.930421868	0.00539245	0.133067063	-2.025101195
PANK3	11758603_s_at	0.719387863	9.192626337	4.063113279	0.00454025	0.121397058	-1.849413071
HDLBP	11758610_s_at	-0.665397885	6.998027435	-4.187927138	0.003871292	0.111354662	-1.68665999
SPTBN1	11758629_s_at	-0.660089614	6.165917083	-5.204820841	0.001150695	0.062418354	-0.453732577
HSPH1	11758639_s_at	-0.426281749	10.37557417	-3.643619193	0.007891423	0.159683553	-2.413876152
FARSB	11758640_s_at	-0.489177633	9.799404198	-4.122312976	0.004208429	0.117020343	-1.771913055
EIF4EBP2	11758645_s_at	-0.469958269	8.541015072	-3.828915476	0.006161803	0.142114847	-2.161312524
CDKN2C	11758661_s_at	-0.84875596	6.454985158	-3.625855713	0.00808297	0.161577785	-2.438345495
RHOQ	11758669_s_at	0.659269561	9.762997905	5.794178177	0.000608227	0.046242367	0.186150852
RHOQ	11758676_s_at	0.733471683	8.761799061	6.087649906	0.000450087	0.040810961	0.485468486
SELT	11758712_s_at	-0.488933612	8.269894795	-4.049197546	0.004622326	0.122671333	-1.867710103
PPP2CA	11758731_at	-0.697798892	4.856393474	-4.018093518	0.004811691	0.125081211	-1.908715976
HSPA4	11758770_at	-0.994602674	6.984942593	-5.469301433	0.000859534	0.053783379	-0.160017819
C3orf37	11758776_s_at	-0.879186602	5.479929628	-4.860881391	0.00170583	0.074915764	-0.852143922
RBM8A	11758777_x_at	-0.645222522	7.462366983	-3.70201276	0.00729554	0.153009953	-2.333750888
CCDC109B	11758793_at	-0.651967888	4.545105208	-4.1604736	0.004008621	0.11337147	-1.722247858
SRSF10	11758797_s_at	-0.666148499	7.724867942	-4.401722846	0.002962344	0.098535759	-1.413628972
DNAJC10	11758820_at	-0.562309452	5.731382752	-3.668617476	0.007630121	0.157420944	-2.379515565
THBS1	11758842_at	-0.497747454	4.902498828	-3.44245109	0.010381661	0.18394187	-2.693482115
NUP214	11758849_at	-0.457945875	7.43990939	-3.952254868	0.005241012	0.131144533	-1.996007342
RPS15A	11758880_at	-0.600661272	4.743127161	-4.023314614	0.004779322	0.124566906	-1.901822278
RPS15A	11758881_x_at	-0.552541669	4.358781326	-3.760251137	0.006749431	0.147676563	-2.25432369
TMEM183A	11758891_at	-0.853695468	5.455972405	-6.829429033	0.000219785	0.030217366	1.188720822
TMEM48	11758892_a_at	-0.665219251	8.23996956	-5.4503338	0.000877435	0.054323041	-0.180722135
RAB27A	11758934_x_at	-0.662728543	5.756211264	-3.354591052	0.011723849	0.194722108	-2.817237273
HNRNPR	11758936_at	-0.443551508	4.683853033	-3.362192656	0.011600677	0.193455355	-2.806492911
---	11758953_s_at	-0.600139625	10.20284483	-3.98196221	0.005042342	0.127722979	-1.956537612
ABHD15	11758985_at	0.517721487	7.267452803	4.420365364	0.002894953	0.097431056	-1.390168853
SYT17	11758988_at	0.438008375	6.476665452	3.710133473	0.007216601	0.152188184	-2.322646327
CHEK1	11759013_at	-0.733407448	6.278145248	-5.373349747	0.000954464	0.056792111	-0.265322559
MATR3	11759018_at	-0.609234802	5.879628088	-4.822506065	0.001784271	0.076522316	-0.897768728
MATR3	11759019_x_at	-0.520772041	5.820786238	-4.541703724	0.002495402	0.090351073	-1.238844225
PPP2R5E	11759023_at	-0.701713643	6.703500678	-4.650878944	0.002187304	0.085513908	-1.10472172
BRI3BP	11759028_at	-0.500693392	7.27165624	-4.281010876	0.003442632	0.105675952	-1.56688738
BRI3BP	11759029_at	-0.738740047	7.455437064	-4.550494173	0.002468905	0.089851791	-1.227973776
DNAJC9	11759073_a_at	-0.667028015	5.94451439	-3.396154731	0.011067069	0.189472349	-2.758574767
TCEB1	11759081_x_at	-0.665428569	7.171426575	-4.016416759	0.004822136	0.125221216	-1.910930788
LOC100506548 /// RPL37	11759112_at	-0.828087709	4.848037346	-4.933479468	0.001567644	0.071271068	-0.766478098
RPL37	11759114_at	-0.765863706	7.555956403	-6.397150515	0.000331266	0.035385467	0.78791485
SLC5A8	11759121_at	-0.810172041	4.552230511	-3.961586028	0.005177706	0.129954652	-1.983595207
SPC24	11759151_at	-1.591916054	7.61548267	-9.604290678	2.36E-05	0.019966431	3.259612956
GTSE1	11759176_at	-0.96660071	6.591231232	-4.052378581	0.004603423	0.122498064	-1.863524875
TMEM38B	11759179_at	-0.559091682	9.252179567	-3.658967238	0.007729868	0.158422282	-2.392769585
MDN1	11759195_a_at	-0.466704617	7.48492764	-4.216561034	0.003733518	0.110191096	-1.649669343
ZNF223 /// ZNF284	11759203_a_at	0.526950615	6.036741019	3.385529015	0.011231133	0.190243257	-2.773551879
SLC2A14	11759204_a_at	-0.428156977	6.09503314	-3.748784062	0.006853355	0.14877491	-2.269924048
RBM43	11759214_s_at	0.783915054	6.701006457	3.76807955	0.006679465	0.147421021	-2.243684539
EDF1	11759223_a_at	-0.517209965	8.127899536	-4.684266276	0.002101638	0.083752471	-1.064089822
HIST1H2AL	11759248_at	-0.612278002	4.361009955	-3.997486005	0.004941799	0.126463737	-1.935966382
HIST2H2AC	11759258_at	-0.927152647	8.240075725	-5.282157696	0.001055581	0.060052827	-0.366722703
EIF5A /// EIF5AL1	11759260_x_at	-0.571647613	7.885469936	-4.931340513	0.001571534	0.071295195	-0.768989991
PSMD12	11759291_s_at	-0.932700678	9.959785185	-5.116583367	0.001270992	0.065050785	-0.554153879
ROCK2	11759302_at	-0.448211379	8.064501953	-3.677854247	0.00753595	0.15658768	-2.366841726
FAM171B	11759310_at	0.467140195	9.45336881	3.717761074	0.007143297	0.151587331	-2.31222467
CASC5	11759328_at	-1.163880334	8.102298854	-7.846705672	9.01E-05	0.02309181	2.041009816
ADAM19	11759381_at	0.535132345	4.586422476	4.625004495	0.00225634	0.086670879	-1.136334449
HFE	11759416_x_at	0.579901637	5.886057535	3.480125538	0.00985754	0.17983742	-2.640711276
HSPA9	11759417_s_at	-0.622022024	7.692070431	-5.026366981	0.001408564	0.068078304	-0.65810039
KLF7	11759428_a_at	0.507792766	5.989762004	3.51296947	0.009423803	0.174955407	-2.594855997
KLF7	11759429_a_at	0.492711902	4.070539637	4.410067285	0.002931969	0.097854226	-1.403121242
GJC3	11759447_at	0.591860647	4.860136047	3.391255947	0.011142386	0.190059534	-2.765477966
LOC100509382 /// TUBB4Q /// TUBB8 /// TUBBP5	11759455_s_at	-0.7162445	5.034544407	-5.92492999	0.000531181	0.043099645	0.321046834
STAG1	11759484_s_at	-0.445873073	8.309754738	-3.582520802	0.008571644	0.166700789	-2.498222684
MRPL35	11759491_s_at	-0.726102834	5.815733184	-3.85898215	0.005922179	0.138852792	-2.120804679
RBM25	11759493_at	-0.731436015	4.469103181	-6.164702958	0.000416587	0.038903682	0.562012409
TRAF3	11759502_at	-0.490530626	8.041970614	-4.08380933	0.004421108	0.119837218	-1.822256873
MCM4	11759509_s_at	-0.922342489	10.42522404	-5.168958656	0.001197995	0.063417692	-0.494398633
MCM4	11759510_x_at	-1.072039191	8.239529481	-8.215031341	6.68E-05	0.02131259	2.321036761
RPS28	11759538_at	-0.79252263	6.333251746	-3.761085594	0.006741935	0.14758606	-2.253189201
RPL35A	11759541_at	-0.724537081	7.323903832	-6.000767768	0.000491518	0.041813728	0.398150188
BLZF1	11759556_at	0.444695129	7.326603749	3.357182819	0.011681696	0.194217523	-2.813573208
PCGF5	11759592_at	0.518479993	7.237441707	4.603675038	0.002315054	0.087719961	-1.162475599
TRAPPC10	11759619_at	-0.529699231	7.636095124	-4.529218652	0.002533575	0.091341745	-1.254304986
TRAC /// TRAJ17 /// TRAV20	11759629_a_at	0.605135169	6.025877598	4.780016864	0.001875797	0.078680159	-0.948560993
CSTF2	11759641_at	-0.575508576	7.067809062	-5.19714232	0.001160646	0.062577515	-0.462422652
KLHL7	11759656_a_at	-0.450474123	7.597752953	-3.678116638	0.007533293	0.15658768	-2.366481874
SP100	11759663_x_at	0.766847559	6.321745866	4.692284936	0.002081618	0.083276931	-1.054358049
UGGT2	11759672_x_at	-0.723750328	5.126486804	-4.310189369	0.003319178	0.104042267	-1.529627538
DBF4B	11759673_s_at	-0.797384454	6.294053547	-7.103310234	0.000171201	0.02751162	1.430272463
---	11759688_s_at	-0.522473124	6.306453468	-4.042767111	0.004660799	0.123032661	-1.876175316
XRCC4	11759722_at	-0.412616482	3.93549878	-3.466919783	0.010037945	0.180993831	-2.659187999
OVOS2	11759730_a_at	-1.088658492	3.744162708	-6.979459462	0.000191496	0.028756115	1.322196061
DMKN	11759755_x_at	0.537778661	8.010798333	4.427961203	0.002867979	0.096918628	-1.380626153
HIST1H2BC /// LOC100506979	11759760_s_at	0.854142719	7.431468707	7.590951287	0.000111736	0.024069966	1.838002568
MR1	11759766_at	0.474527467	7.439288911	3.841345354	0.006061487	0.140785227	-2.144549805
MR1	11759767_x_at	0.531802313	7.261550822	4.430485529	0.002859076	0.096792051	-1.377456886
RAD54B	11759768_s_at	-0.546459285	4.89434952	-4.434863546	0.002843707	0.096668465	-1.371962761
INPP4B	11759787_s_at	-0.617428406	5.58053852	-4.807095365	0.001816885	0.077256645	-0.916157327
SP100	11759828_s_at	0.499034144	8.215676019	3.999550385	0.004928594	0.126263344	-1.933233585
MYO5C	11759877_at	-0.559493941	8.462113081	-4.387571343	0.003014649	0.099644695	-1.431474876
EXD3	11759905_a_at	0.439976116	7.216000917	3.399632414	0.011013932	0.189038359	-2.753675919
ACTR3C	11759956_a_at	0.650414881	7.154567466	5.220558835	0.001130594	0.062068849	-0.435950219
---	11760093_at	2.388115008	11.95417205	15.32679801	9.52E-07	0.019966431	5.768306683
GTF2I /// GTF2IP1	11760097_s_at	0.463517392	8.12165344	3.624423662	0.008098629	0.161825456	-2.440320069
IP6K2	11760101_a_at	0.543961241	6.331987035	4.74236174	0.001961252	0.080357761	-0.99381767
NCAPG2	11760138_at	-1.298329613	5.513846102	-5.038109343	0.001389758	0.067667376	-0.644497782
CDK1	11760142_at	-0.399559555	3.748010504	-3.531478206	0.009188462	0.172658666	-2.569077242
HLA-F	11760144_x_at	0.535153149	5.461526169	4.588151244	0.002358845	0.088173677	-1.181547635
USP36	11760159_a_at	-0.597476138	7.104813419	-4.891423604	0.001646119	0.073051243	-0.816001068
USP36	11760160_at	-0.533488465	6.96480231	-4.323577753	0.003264163	0.10363037	-1.51257671
WSB1	11760162_at	0.656270438	6.46486079	4.968931599	0.001504696	0.069920183	-0.724951306
WSB1	11760163_s_at	0.493801843	5.74663898	3.795204142	0.006443055	0.14518668	-2.206890414
C6orf125	11760174_at	-0.580774065	5.379565532	-4.684346711	0.002101436	0.083752471	-1.063992151
KLHL23	11760229_x_at	-0.677102772	5.14571392	-3.6601404	0.007717667	0.158237748	-2.391157617
PGAM5	11760362_x_at	-0.471763342	6.545495203	-4.036500627	0.004698627	0.123375087	-1.884430887
CBR4	11760435_at	0.454909548	5.405128241	3.720280711	0.00711926	0.151482973	-2.308783903
HLA-C	11760444_x_at	0.542695842	9.685417309	4.502539909	0.002617315	0.092929702	-1.287426746
WSB1	11760501_a_at	0.433697862	6.875060401	3.928832551	0.005403658	0.133176652	-2.0272219
CKAP2	11760514_x_at	-0.427686881	6.005009656	-3.587721017	0.008511354	0.165772119	-2.491023791
C21orf58	11760644_a_at	-0.671214203	4.484530534	-4.151106205	0.00405669	0.114277681	-1.734418036
IDS	11760820_at	0.678753978	4.992478064	4.338773716	0.003202928	0.102607704	-1.493258663
C12orf48	11760870_at	-0.492673338	3.532314531	-3.619579711	0.008151841	0.162364328	-2.447001222
TTF2	11760881_x_at	-0.718401374	8.331621749	-5.652014192	0.000706433	0.049108042	0.036620365
ASAH2 /// ASAH2B /// ASAH2C	11760913_at	0.55566713	5.679358364	3.461801159	0.010108822	0.181582508	-2.666355699
CTNNA3	11760919_x_at	-0.418495727	3.347425273	-3.363675637	0.011576809	0.193286656	-2.804397621
IP6K2	11760969_a_at	0.557850876	6.527297241	4.990722121	0.001467395	0.069038722	-0.699526669
PRKAG1	11761138_x_at	0.545141722	5.52309359	4.472316691	0.002715874	0.094583591	-1.325087874
TYMP	11761147_at	0.480640733	4.815659161	4.319799182	0.003279588	0.103851217	-1.517386013
MAGED2	11761242_x_at	0.472719629	5.444760241	4.098201138	0.004340271	0.11881732	-1.803412251
STAU2	11761446_a_at	0.857090291	5.185382231	5.352982474	0.000976079	0.05744472	-0.287857841
ESCO2	11761496_at	-0.573327202	4.020082256	-4.310480702	0.003317971	0.104042267	-1.529256203
TIPIN	11761621_at	-0.728863131	5.712107746	-6.464409562	0.000310366	0.034676187	0.85190162
TIPIN	11761622_x_at	-0.800026917	7.939540578	-6.814131399	0.000222923	0.030395576	1.174951652
IFIH1	11761686_at	0.703751773	4.132025723	4.110037925	0.004274994	0.117550447	-1.787937511
---	11761908_at	1.276092721	11.24717437	11.04597901	9.17E-06	0.019966431	4.067687208
MR1	11761914_a_at	0.578774007	6.922702382	4.593237345	0.002344398	0.088004911	-1.175294724
C12orf48	11761952_at	-0.581304602	4.913843003	-4.530337626	0.002530128	0.091341745	-1.252918287
ALS2	11761994_at	-0.460471669	4.605799511	-3.463913622	0.010079506	0.181424435	-2.663397173
SLC4A8	11762007_x_at	0.598498976	5.558488624	4.263835223	0.003517647	0.106872368	-1.588883711
GLP2R	11762045_a_at	0.469142581	5.372995309	4.210488099	0.003762284	0.110414696	-1.657503774
AKNAD1	11762053_at	0.578946613	4.029632795	3.750931593	0.006833761	0.148414655	-2.26700099
SERHL2	11762076_at	0.645943137	3.671051204	5.22984104	0.001118922	0.061756359	-0.425480469
SPC24	11762311_x_at	-0.403136563	5.66282373	-3.4430072	0.010373711	0.18394187	-2.692701855
C14orf182	11762445_a_at	-0.517239094	6.576517	-3.901495519	0.005600464	0.135085261	-2.063759134
POLQ	11762499_at	-0.663392456	5.404129311	-4.100358561	0.004328293	0.118671685	-1.800590121
ZRANB3	11762504_a_at	-0.723440727	5.842139419	-3.715250683	0.007167333	0.151587331	-2.315653716
---	11762525_s_at	0.38582272	12.65411678	3.500537271	0.009585518	0.176768723	-2.612196745
MUC1	11762687_x_at	0.642619564	8.295069732	5.594554282	0.000751037	0.050574905	-0.024674159
TM7SF2	11762755_x_at	0.871504938	9.68708665	7.584009142	0.000112399	0.024069966	1.832390928
---	11762907_at	1.130254579	9.855772195	8.385108829	5.83E-05	0.020282953	2.445635806
NARFL	11762971_x_at	0.422885765	6.225612113	3.43051844	0.010553849	0.185629977	-2.710233834
MUC1	11763026_x_at	0.476803299	5.257780505	3.972803465	0.005102703	0.12865934	-1.968691648
C11orf67	11763032_x_at	0.477046814	6.911516481	3.599678476	0.008374452	0.164602821	-2.474484549
BCL2L11	11763068_at	0.409677258	3.743751336	3.602699826	0.008340238	0.164200502	-2.470308597
BIRC5	11763073_x_at	-0.475821965	7.087919772	-3.651900672	0.007803803	0.159079917	-2.402483395
DNAJC9 /// MRPS16	11763164_at	-1.080267118	8.087248493	-8.353195657	5.98E-05	0.020282953	2.422476557
ALG13	11763168_s_at	-0.662832899	7.790977496	-4.431059696	0.002857055	0.096789841	-1.376736167
RQCD1	11763182_at	-0.451173892	8.198856313	-3.896975215	0.005633751	0.135475855	-2.069811649
FBXW8	11763200_at	-0.696998757	7.080544532	-4.897431258	0.001634648	0.072944562	-0.808909387
CENPI	11763208_at	-1.129584277	6.16233747	-8.646729276	4.76E-05	0.020282953	2.631743109
DMKN	11763216_x_at	0.662027371	7.142425696	5.561550809	0.000778067	0.051830965	-0.060105304
C6orf48 /// SNORD48	11763227_at	-0.730964245	4.624454928	-6.01496415	0.000484466	0.041813728	0.412491529
CTCFL /// HMGB1	11763238_x_at	-0.38754585	12.19542236	-3.477926305	0.00988734	0.179983041	-2.643786756
SIPA1L1	11763274_a_at	-0.986950129	6.121661809	-8.881607095	3.99E-05	0.020282953	2.793293691
RPL23AP82	11763281_s_at	-0.599469927	4.74454422	-4.068205331	0.004510615	0.121069897	-1.842725361
SEPHS1	11763313_at	-0.610818898	8.345164007	-5.06790171	0.001343281	0.066618909	-0.610084017
VPS36	11763331_a_at	0.53600424	7.092990972	4.763359942	0.001913081	0.079838078	-0.9685523
LOC642852	11763340_s_at	0.561147883	8.805850383	4.792367676	0.001848669	0.077928193	-0.933766662
PGAM5	11763354_a_at	-0.581388537	6.413843831	-4.972596284	0.00149835	0.069765619	-0.72067014
EP400NL	11763355_x_at	-0.649318069	7.481908854	-5.222303412	0.00112839	0.062068849	-0.433981414
C4orf21	11763368_a_at	-1.170244057	4.836790757	-6.500718969	0.000299699	0.034021998	0.886191556
ARHGAP8 /// PRR5-ARHGAP8	11763431_x_at	0.528741414	7.954036994	4.748725886	0.001946513	0.080349459	-0.986152718
LRP10	11763484_x_at	0.393637713	6.073055728	3.5707848	0.008709406	0.168059277	-2.514482876
FKBP9	11763552_x_at	0.539697591	5.116112137	4.604272162	0.002313388	0.087719961	-1.16174277
BIRC5	11763580_x_at	-0.579671006	6.330226424	-4.852669888	0.001722289	0.075039352	-0.86188675
FKBP9	11763623_x_at	0.617103716	5.201285403	4.091801979	0.004376014	0.11944156	-1.811787299
VTI1B	11763692_at	-0.692327224	8.050533366	-4.550888463	0.002467723	0.089851791	-1.227486481
TMEM67	11763803_a_at	0.52206633	5.517342317	4.572106817	0.002405063	0.088816085	-1.201300244
UTY	11763837_s_at	0.497958782	5.827521434	3.754119639	0.006804785	0.148175474	-2.262662895
UBXN6	11763844_s_at	0.503205056	8.93945788	4.437817893	0.002833387	0.096668465	-1.368256996
CD9	11763854_a_at	0.3878247	11.13013181	3.479581781	0.009864899	0.179875752	-2.641471625
IP6K2	11763863_x_at	0.387486775	6.42419294	3.433897664	0.010504778	0.185029884	-2.705488074
XPNPEP3	11763981_s_at	-0.495163294	8.070334286	-3.375710462	0.011385054	0.192013383	-2.787403496
KPNB1	11764036_s_at	-0.904557091	8.720826771	-7.306517674	0.000142921	0.025173897	1.603570491
