Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol
SERPINA1	1.914944612	1.378483775	2.163264801	0.067915911	0.999932036	-4.549952551	SERPINA1
NIFK	-0.907437995	7.534386386	-2.162845676	0.067957666	0.999932036	-4.549967946	NIFK
LOC100506558	1.266975244	2.649159228	2.162831508	0.067959078	0.999932036	-4.549968466	LOC100506558 /// MATN2
MATN2	1.266975244	2.649159228	2.162831508	0.067959078	0.999932036	-4.549968466	
SLC19A2	-1.049005196	6.128183296	-2.162782862	0.067963926	0.999932036	-4.549970253	SLC19A2
NSL1	-1.36050941	2.914473886	-2.16277973	0.067964238	0.999932036	-4.549970368	NSL1
RALGAPA2	0.949366134	8.331916727	2.162743972	0.067967802	0.999932036	-4.549971682	RALGAPA2
MTURN	1.253586135	4.258651495	2.16252237	0.067989892	0.999932036	-4.549979823	MTURN
NA	1.523422884	4.042268531	2.161936036	0.068048377	0.999932036	-4.550001364	NA
LOC101928833	-1.633579456	2.005484558	-2.161906622	0.068051312	0.999932036	-4.550002445	LOC101928833
NA	-2.38761917	1.318498158	-2.161673251	0.068074605	0.999932036	-4.55001102	NA
ZFYVE1	0.885100266	7.428697809	2.161588193	0.068083096	0.999932036	-4.550014146	ZFYVE1
HCG26	1.609071716	4.742699706	2.161533586	0.068088549	0.999932036	-4.550016152	HCG26
SUFU	0.899481563	3.379019874	2.161464112	0.068095486	0.999932036	-4.550018705	SUFU
CNIH3	0.821585776	4.772685088	2.161365055	0.068105378	0.999932036	-4.550022345	CNIH3
FGF13-AS1	-1.78106177	3.505116811	-2.161323685	0.06810951	0.999932036	-4.550023866	FGF13-AS1
BTG1	1.081140834	3.500002482	2.161015366	0.068140312	0.999932036	-4.550035197	BTG1
PLLP	1.014913694	7.880501334	2.160806869	0.068161149	0.999932036	-4.55004286	PLLP
NOC2L	-1.051571853	5.933298151	-2.160603293	0.0681815	0.999932036	-4.550050342	NOC2L
LOC285768	1.620132789	2.258721071	2.160464415	0.068195387	0.999932036	-4.550055447	LOC285768
MCF2L	2.540774106	4.499621921	2.160107372	0.068231103	0.999932036	-4.550068572	MCF2L
KNDC1	-1.12051777	4.521871899	-2.159683452	0.068273533	0.999932036	-4.550084156	KNDC1
CYP19A1	-1.051703733	3.481048868	-2.159598238	0.068282065	0.999932036	-4.550087289	CYP19A1
SLC25A28	-1.351325807	3.399291729	-2.159511081	0.068290793	0.999932036	-4.550090494	SLC25A28
THBD	1.266458967	7.561989294	2.159295839	0.068312352	0.999932036	-4.550098408	THBD
PUS7L	-0.953024114	4.710784907	-2.159253707	0.068316573	0.999932036	-4.550099957	PUS7L
SDC1	2.220544378	2.286879171	2.159250385	0.068316906	0.999932036	-4.550100079	SDC1
MTUS2	1.201528219	3.809345898	2.158994097	0.068342587	0.999932036	-4.550109503	MTUS2
AMER1	-1.342074159	3.927532898	-2.158899695	0.068352049	0.999932036	-4.550112975	AMER1
RFX6	1.760428703	2.315148704	2.158167677	0.068425463	0.999932036	-4.550139896	RFX6
NA	-1.593282778	3.423450856	-2.158009987	0.068441289	0.999932036	-4.550145696	NA
NA	1.727305331	2.767631118	2.157617201	0.068480723	0.999932036	-4.550160145	NA
RP11-791M20.1	0.995070063	2.333403159	2.157552291	0.068487242	0.999932036	-4.550162533	RP11-791M20.1
ADRBK2	0.893472189	4.921251822	2.156763064	0.068566555	0.999932036	-4.550191569	ADRBK2
FAM107B	-1.095459933	9.824966422	-2.156697258	0.068573172	0.999932036	-4.550193991	FAM107B
MTUS1	-1.084262321	8.233860642	-2.156640898	0.06857884	0.999932036	-4.550196064	MTUS1
SLC5A3	-1.829119828	4.289363533	-2.156576852	0.068585282	0.999932036	-4.550198421	SLC5A3
NA	-1.190259529	3.991612769	-2.15641124	0.068601941	0.999932036	-4.550204515	NA
SURF1	-1.278198868	2.154113329	-2.156398313	0.068603242	0.999932036	-4.550204991	SURF1
PPARGC1A	1.662356566	2.744640927	2.156291343	0.068614004	0.999932036	-4.550208927	PPARGC1A
SCARNA13	-1.538398859	4.310103629	-2.155873713	0.06865604	0.999932036	-4.550224297	SCARNA13 /// SNHG10
SNHG10	-1.538398859	4.310103629	-2.155873713	0.06865604	0.999932036	-4.550224297	
AC004538.3	1.325505736	4.258489131	2.154951477	0.068748959	0.999932036	-4.550258243	AC004538.3 /// BC040327
BC040327	1.325505736	4.258489131	2.154951477	0.068748959	0.999932036	-4.550258243	
NFIB	-1.005010882	10.56465819	-2.154842885	0.068759908	0.999932036	-4.550262241	NFIB
ALDH7A1	-0.961317776	5.13370308	-2.154798316	0.068764402	0.999932036	-4.550263882	ALDH7A1
FAM228A	0.921393937	3.557142474	2.154737371	0.068770549	0.999932036	-4.550266126	FAM228A
CCAR1	-0.929556401	8.893902272	-2.154258195	0.068818892	0.999932036	-4.550283768	CCAR1
RP11-216L13.19	-1.241007547	4.041604463	-2.154106674	0.068834186	0.999932036	-4.550289347	RP11-216L13.19
SHCBP1	-0.904505191	7.781394361	-2.153782465	0.068866922	0.999932036	-4.550301286	SHCBP1
NA	-0.878790207	3.888699282	-2.153780334	0.068867137	0.999932036	-4.550301364	NA
HDAC9	0.821862369	5.277706975	2.153308021	0.068914856	0.999932036	-4.550318758	HDAC9
DRD3	0.746234082	1.078461039	2.153076978	0.06893821	0.999932036	-4.550327268	DRD3
OR1J4	1.190820966	2.988381745	2.151944851	0.069052765	0.999932036	-4.550368973	OR1J4
C16orf13	-1.298411539	4.302097272	-2.151812877	0.069066131	0.999932036	-4.550373836	C16orf13
IQCA1	1.421879655	0.701224379	2.151776547	0.069069811	0.999932036	-4.550375174	IQCA1
KDM6B	0.830384878	7.771154738	2.151685351	0.069079049	0.999932036	-4.550378535	KDM6B
SSH2	0.978434194	3.396705772	2.151515033	0.069096306	0.999932036	-4.55038481	SSH2
PTPRS	1.348523237	2.375497432	2.151302211	0.069117875	0.999932036	-4.550392653	PTPRS
NKTR	-1.089762984	7.730818694	-2.151233791	0.069124811	0.999932036	-4.550395174	NKTR
NSUN4	-1.904164058	2.939606082	-2.151177576	0.06913051	0.999932036	-4.550397246	NSUN4
NTRK2	1.36184217	4.492795894	2.151082921	0.069140107	0.999932036	-4.550400734	NTRK2
UQCC1	-1.837167327	4.338780422	-2.15098065	0.069150478	0.999932036	-4.550404503	UQCC1
MYL10	1.22108911	5.368273415	2.150784077	0.069170416	0.999932036	-4.550411747	MYL10
ANKRD20A11P	-1.246904743	4.703771787	-2.150768241	0.069172023	0.999932036	-4.550412331	ANKRD20A11P
NA	-1.110053311	4.657001634	-2.150543897	0.069194785	0.999932036	-4.5504206	NA
EFCAB11	1.939922353	1.709038082	2.150337569	0.069215726	0.999932036	-4.550428205	EFCAB11
MLLT3	1.722069806	2.439975342	2.150254817	0.069224127	0.999932036	-4.550431255	MLLT3
LOC101929255	-1.263069192	1.1402242	-2.15022592	0.06922706	0.999932036	-4.55043232	LOC101929255
NA	-0.998693193	2.023925951	-2.150213271	0.069228345	0.999932036	-4.550432786	NA
LOC101929036	-1.525636324	2.885181978	-2.149968817	0.069253168	0.999932036	-4.550441797	LOC101929036 /// PAH
PAH	-1.525636324	2.885181978	-2.149968817	0.069253168	0.999932036	-4.550441797	
NA	1.687658942	3.347285666	2.149731633	0.069277262	0.999932036	-4.550450541	NA
MRPL55	1.19805224	2.994083712	2.149273808	0.069323793	0.999932036	-4.55046742	MRPL55
TMEM107	-0.916858493	4.460021696	-2.149198046	0.069331496	0.999932036	-4.550470214	TMEM107
NA	1.146523644	4.455927817	2.148267524	0.069426176	0.999932036	-4.550504528	NA
VAMP1	-2.218576023	3.898280623	-2.147511903	0.069503156	0.999932036	-4.550532399	VAMP1
NA	-1.20978554	3.408023082	-2.147375369	0.069517075	0.999932036	-4.550537435	NA
NA	1.659115925	3.942841297	2.147114815	0.069543644	0.999932036	-4.550547047	NA
NA	1.081194014	0.70240595	2.147070884	0.069548125	0.999932036	-4.550548668	NA
NA	1.475485124	2.033064148	2.146862244	0.06956941	0.999932036	-4.550556365	NA
NA	1.844994217	1.170263618	2.146372863	0.069619359	0.999932036	-4.550574422	NA
NA	-1.617478686	2.262194102	-2.146031209	0.069654252	0.999932036	-4.55058703	NA
HSPC081	1.000022776	3.049363231	2.145985421	0.06965893	0.999932036	-4.55058872	HSPC081
NA	2.067761199	0.517903343	2.1449946	0.069760229	0.999932036	-4.550625289	NA
HIST1H2BC	1.352198325	3.530271562	2.144875988	0.069772365	0.999932036	-4.550629668	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI
HIST1H2BE	1.352198325	3.530271562	2.144875988	0.069772365	0.999932036	-4.550629668	
HIST1H2BF	1.352198325	3.530271562	2.144875988	0.069772365	0.999932036	-4.550629668	
HIST1H2BG	1.352198325	3.530271562	2.144875988	0.069772365	0.999932036	-4.550629668	
HIST1H2BI	1.352198325	3.530271562	2.144875988	0.069772365	0.999932036	-4.550629668	
HELQ	-1.160513574	1.686796098	-2.144688592	0.069791544	0.999932036	-4.550636586	HELQ
IPP	1.731257248	1.393949457	2.144579586	0.069802703	0.999932036	-4.55064061	IPP
LINC01255	-0.884539409	1.838614313	-2.144011524	0.069860882	0.999932036	-4.550661583	LINC01255
NA	1.417406902	3.279018169	2.143863286	0.069876072	0.999932036	-4.550667057	NA
TMEM232	1.579902568	3.738813729	2.143490599	0.069914276	0.999932036	-4.550680819	TMEM232
NA	0.888690308	1.798385725	2.143242172	0.069939754	0.999932036	-4.550689993	NA
SNRK	-1.054002496	5.449706951	-2.143084496	0.06995593	0.999932036	-4.550695816	SNRK
NA	1.812653363	3.704766652	2.143001929	0.069964402	0.999932036	-4.550698866	NA
LOC400568	1.727975505	2.607158092	2.142648719	0.070000655	0.999932036	-4.550711912	LOC400568
CHAD	-0.858374014	2.239638848	-2.142603175	0.070005331	0.999932036	-4.550713594	CHAD
NA	1.061330703	3.308392748	2.142362088	0.070030088	0.999932036	-4.550722499	NA
NA	1.598820094	0.395777786	2.142300807	0.070036383	0.999932036	-4.550724763	NA
NA	2.009549843	3.541340213	2.141902651	0.070077292	0.999932036	-4.550739472	NA
TCRVA15	1.201681054	2.683830924	2.141866153	0.070081044	0.999932036	-4.55074082	TCRVA15 /// TRAV5 /// TRAV5 /// YME1L1
TRAV5	1.201681054	2.683830924	2.141866153	0.070081044	0.999932036	-4.55074082	
YME1L1	1.201681054	2.683830924	2.141866153	0.070081044	0.999932036	-4.55074082	
NKX2-8	-1.184693161	3.742838212	-2.141589133	0.070109523	0.999932036	-4.550751055	NKX2-8
ITPR3	1.050863838	9.431970284	2.141396637	0.070129319	0.999932036	-4.550758168	ITPR3
S1PR3	-1.102239735	2.636179761	-2.141290338	0.070140253	0.999932036	-4.550762095	S1PR3
WHAMMP2	-1.974090736	4.946964901	-2.141126741	0.070157085	0.999932036	-4.550768141	WHAMMP2 /// WHAMMP3
WHAMMP3	-1.974090736	4.946964901	-2.141126741	0.070157085	0.999932036	-4.550768141	
LOC100130548	-1.311277389	2.828735454	-2.14071104	0.070199872	0.999932036	-4.550783503	LOC100130548
SCIN	1.0460906	0.641759903	2.140641714	0.07020701	0.999932036	-4.550786065	SCIN
NA	0.955290093	3.510562797	2.14003593	0.070269415	0.999932036	-4.550808454	NA
NA	1.299668585	2.652270175	2.139415144	0.070333423	0.999932036	-4.550831403	NA
LOC100132078	1.956058777	2.180176798	2.139283486	0.070347006	0.999932036	-4.55083627	LOC100132078
FAM110B	1.112010576	5.212927154	2.139174558	0.070358245	0.999932036	-4.550840297	FAM110B
WFDC6	0.836569446	5.025929638	2.138562978	0.070421384	0.999932036	-4.55086291	WFDC6
GABRA4	1.559493526	3.954985612	2.138240953	0.070454652	0.999932036	-4.550874818	GABRA4
RASSF6	1.225544658	3.392321414	2.138204143	0.070458456	0.999932036	-4.55087618	RASSF6
CCDC150	0.972726396	2.398510705	2.138067447	0.070472584	0.999932036	-4.550881235	CCDC150
PTTG2	-1.386850244	3.71938641	-2.137710227	0.070509516	0.999932036	-4.550894447	PTTG2
NA	-0.806807013	4.515676487	-2.137306706	0.070551258	0.999932036	-4.550909372	NA
NA	1.83565333	1.704146273	2.137193978	0.070562924	0.999932036	-4.550913542	NA
EPHA6	2.397430938	2.827370388	2.137137022	0.070568819	0.999932036	-4.550915649	EPHA6
OCIAD1	-1.063837248	2.111561934	-2.137136948	0.070568826	0.999932036	-4.550915652	OCIAD1
PXK	1.476583836	5.19741791	2.136992071	0.070583823	0.999932036	-4.550921011	PXK
TUBA8	1.452694219	3.241875719	2.136871935	0.070596261	0.999932036	-4.550925455	TUBA8
CCDC91	-1.706603229	2.758599404	-2.136629011	0.070621418	0.999932036	-4.550934443	CCDC91
MTMR7	-2.310362435	2.902461279	-2.135720391	0.070715596	0.999932036	-4.550968063	MTMR7
FBXO2	0.891459141	1.384118075	2.135571939	0.070730994	0.999932036	-4.550973557	FBXO2
AK098263	2.028978909	1.193836605	2.135418261	0.070746939	0.999932036	-4.550979244	AK098263
CHRNA4	1.280008036	3.362142079	2.135335173	0.070755561	0.999932036	-4.550982319	CHRNA4
ZBTB37	1.061828866	3.463316957	2.135223283	0.070767173	0.999932036	-4.55098646	ZBTB37
NMT2	-1.358175349	6.442346742	-2.134166945	0.0708769	0.999932036	-4.551025562	NMT2
IGHA1	-0.892330174	2.455931178	-2.134138017	0.070879907	0.999932036	-4.551026633	IGHA1 /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC100293211
IGHG1	-0.892330174	2.455931178	-2.134138017	0.070879907	0.999932036	-4.551026633	
IGHG3	-0.892330174	2.455931178	-2.134138017	0.070879907	0.999932036	-4.551026633	
IGHM	-0.892330174	2.455931178	-2.134138017	0.070879907	0.999932036	-4.551026633	
IGHV4-31	-0.892330174	2.455931178	-2.134138017	0.070879907	0.999932036	-4.551026633	
LOC100293211	-0.892330174	2.455931178	-2.134138017	0.070879907	0.999932036	-4.551026633	
MARCH4	-2.180600321	7.433831863	-2.134094222	0.07088446	0.999932036	-4.551028254	MARCH4
SHANK3	0.960337136	6.586847013	2.133925481	0.070902006	0.999932036	-4.551034501	SHANK3
PDLIM3	1.089954473	7.977446315	2.133885712	0.070906142	0.999932036	-4.551035974	PDLIM3
PHYHD1	-1.796983978	4.105135375	-2.133826888	0.07091226	0.999932036	-4.551038152	PHYHD1
ACSL6	1.329684348	5.125776283	2.133653257	0.070930321	0.999932036	-4.551044581	ACSL6
HIST1H2BL	1.265866675	3.491663185	2.133118447	0.070985981	0.999932036	-4.551064384	HIST1H2BL
GPR111	-1.044538479	1.645471263	-2.133045206	0.070993607	0.999932036	-4.551067097	GPR111
LOC202181	-1.482784262	4.569350872	-2.132972689	0.071001158	0.999932036	-4.551069782	LOC202181
NA	0.777390659	4.232873714	2.132848276	0.071014116	0.999932036	-4.55107439	NA
TBC1D16	-1.326586269	2.916362837	-2.132792896	0.071019884	0.999932036	-4.551076441	TBC1D16
CEACAM8	1.026847809	1.442080227	2.132428505	0.071057851	0.999932036	-4.551089936	CEACAM8
RTBDN	-0.875391137	4.066526565	-2.132403758	0.071060431	0.999932036	-4.551090853	RTBDN
ZCWPW1	1.215995102	3.179653113	2.131872718	0.0711158	0.999932036	-4.551110524	ZCWPW1
NA	-1.18163435	5.395451696	-2.131870902	0.071115989	0.999932036	-4.551110591	NA
UBR3	-0.737258297	7.7828537	-2.131398285	0.071165304	0.999932036	-4.5511281	UBR3
JSRP1	1.551383442	3.759367792	2.130900628	0.071217268	0.999932036	-4.551146539	JSRP1
AZI2	-1.232926045	4.487804122	-2.130722133	0.071235915	0.999932036	-4.551153153	AZI2
EREG	-2.409097074	1.070034583	-2.130407645	0.071268782	0.999932036	-4.551164807	EREG
NA	-0.854476446	0.950725867	-2.129883193	0.071323625	0.999932036	-4.551184244	NA
COL10A1	2.546795531	2.835153568	2.129427945	0.071371265	0.999932036	-4.551201118	COL10A1
PRELP	0.877077141	2.566555173	2.128969243	0.071419299	0.999932036	-4.551218123	PRELP
LOC101060181	2.160612096	3.158677488	2.128429012	0.071475913	0.999932036	-4.551238152	LOC101060181 /// ZNF44
ZNF44	2.160612096	3.158677488	2.128429012	0.071475913	0.999932036	-4.551238152	
DCHS2	1.337631597	3.570762367	2.12837045	0.071482052	0.999932036	-4.551240323	DCHS2
LOC101927342	-1.124695124	2.877300377	-2.128350661	0.071484127	0.999932036	-4.551241057	LOC101927342
COCH	1.403283729	1.779604551	2.127890198	0.071532422	0.999932036	-4.551258132	COCH
LOC101928907	1.396549344	4.079415166	2.127782033	0.071543772	0.999932036	-4.551262143	LOC101928907
MIOS	-2.011687097	2.813971773	-2.127576308	0.071565363	0.999932036	-4.551269772	MIOS
NA	-0.98290918	2.540013741	-2.127481242	0.071575343	0.999932036	-4.551273298	NA
TRHDE-AS1	1.910488871	3.176691306	2.12693755	0.071632444	0.999932036	-4.551293464	TRHDE-AS1
THBS1	-0.948068452	6.763199941	-2.126219633	0.071707912	0.999932036	-4.551320096	THBS1
BMP2K	-1.260285836	5.824781593	-2.126130967	0.071717239	0.999932036	-4.551323386	BMP2K
KCNH2	-0.787896873	1.710273288	-2.126083688	0.071722212	0.999932036	-4.55132514	KCNH2
FAM24A	-1.321119182	1.303570751	-2.126063237	0.071724363	0.999932036	-4.551325899	FAM24A
NA	1.976859145	2.649868211	2.125486501	0.071785063	0.999932036	-4.551347298	NA
NA	1.109148294	3.880095521	2.125236709	0.071811368	0.999932036	-4.551356568	NA
CRX	0.888066577	1.993521769	2.124400551	0.071899495	0.999932036	-4.551387601	CRX
RBL2	-2.185417636	4.678688811	-2.124336428	0.071906257	0.999932036	-4.551389981	RBL2
NA	-1.05852094	2.889479691	-2.124246417	0.071915751	0.999932036	-4.551393322	NA
MIR194-2	1.037635094	4.783610921	2.123841681	0.071958457	0.999932036	-4.551408346	MIR194-2
ZNF815P	-1.124269755	2.921554068	-2.123738656	0.071969331	0.999932036	-4.551412171	ZNF815P /// ZNF890P
ZNF890P	-1.124269755	2.921554068	-2.123738656	0.071969331	0.999932036	-4.551412171	
CCBE1	-1.225019643	6.796608737	-2.123675788	0.071975968	0.999932036	-4.551414505	CCBE1
PTGER3	-1.148523212	3.729931066	-2.123663516	0.071977264	0.999932036	-4.551414961	PTGER3
IGH	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV3-23 /// IGHV4-31
IGHA1	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHA2	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHD	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHG1	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHG3	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHG4	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHM	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHV3-23	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
IGHV4-31	-1.141093443	2.939008305	-2.123573958	0.071986719	0.999932036	-4.551418285	
NA	-1.379872742	1.12047089	-2.123175153	0.07202884	0.999932036	-4.551433092	NA
PMCH	0.7667639	6.298898182	2.123119853	0.072034683	0.999932036	-4.551435146	PMCH
NA	-1.483515218	3.673878989	-2.123090432	0.072037791	0.999932036	-4.551436238	NA
RNF17	1.256800167	4.208158188	2.122810777	0.072067346	0.999932036	-4.551446622	RNF17
C12orf29	-0.988923259	6.625030108	-2.122335637	0.072117589	0.999932036	-4.551464267	C12orf29
TTLL12	0.737054428	8.134908095	2.122223944	0.072129405	0.999932036	-4.551468415	TTLL12
SLC4A10	1.553337311	2.433466502	2.121974335	0.072155817	0.999932036	-4.551477686	SLC4A10
CTB-12O2.1	1.917599586	1.360180032	2.121828679	0.072171235	0.999932036	-4.551483096	CTB-12O2.1
PDE5A	-1.045496873	4.220700409	-2.121806011	0.072173634	0.999932036	-4.551483938	PDE5A
HIST1H2BH	1.248668583	3.75427736	2.121741325	0.072180482	0.999932036	-4.551486341	HIST1H2BH
CTB-78F1.1	1.725201004	1.778754246	2.121713965	0.072183379	0.999932036	-4.551487357	CTB-78F1.1
IKZF3	1.621561149	3.268593712	2.121586166	0.072196911	0.999932036	-4.551492104	IKZF3
LOC283352	1.132706029	3.571435606	2.1200915	0.072355364	0.999932036	-4.551547636	LOC283352
TAPBP	-1.034882623	4.197126685	-2.119636473	0.072403672	0.999932036	-4.551564546	TAPBP
RAD52	0.726323016	5.020712325	2.1193942	0.072429406	0.999932036	-4.55157355	RAD52
ACSL3	-0.782431861	7.690307062	-2.119234442	0.07244638	0.999932036	-4.551579488	ACSL3
ITGB4	1.342587313	2.744227169	2.119124953	0.072458016	0.999932036	-4.551583557	ITGB4
TREML4	0.793071333	1.871576856	2.119109818	0.072459624	0.999932036	-4.55158412	TREML4
B3GNT7	1.157022024	5.00787522	2.118477723	0.072526836	0.999932036	-4.551607617	B3GNT7
NA	-1.263410397	2.892512422	-2.118474972	0.072527128	0.999932036	-4.551607719	NA
AMELY	-0.797776692	4.910246105	-2.118143373	0.072562413	0.999932036	-4.551620047	AMELY
LYST	2.340811338	3.92249096	2.117899061	0.07258842	0.999932036	-4.551629131	LYST
NA	-1.662946377	4.460365404	-2.117856818	0.072592918	0.999932036	-4.551630702	NA
LINC00967	-0.973119674	2.645731649	-2.117273062	0.072655102	0.999932036	-4.551652409	LINC00967
NA	1.341525326	2.699180889	2.117148616	0.072668365	0.999932036	-4.551657037	NA
SRGAP2	-1.70879388	3.642908631	-2.117077865	0.072675907	0.999932036	-4.551659668	SRGAP2
HECW1-IT1	1.512194669	2.313949476	2.117050587	0.072678815	0.999932036	-4.551660682	HECW1-IT1
KRT16	-1.399121833	2.968357086	-2.116938685	0.072690745	0.999932036	-4.551664844	KRT16
STOML1	0.818611912	3.746936843	2.11649124	0.072738468	0.999932036	-4.551681486	STOML1
CD74	1.171176601	4.523771775	2.115891002	0.072802536	0.999932036	-4.551703814	CD74
NFIB	-1.001849302	8.344735613	-2.115295999	0.072866102	0.999932036	-4.551725951	NFIB
GPD1	0.853377187	2.790644945	2.115028711	0.072894675	0.999932036	-4.551735896	GPD1
LINC01013	-1.498582918	6.969952121	-2.114857493	0.072912984	0.999932036	-4.551742268	LINC01013
AQP9	1.220494703	2.258221127	2.114715374	0.072928185	0.999932036	-4.551747556	AQP9
